grd_ScheduleMain_rn,grd_ScheduleMain_SUBJ_CD,grd_ScheduleMain_SUBJ_KNM,grd_ScheduleMain_SUBJ_ENM,grd_ScheduleMain_NOTE,grd_ScheduleMain_LECT_NUMB,grd_ScheduleMain_CMPT_DIV_NM,grd_ScheduleMain_CMPT_DIV_ENM,grd_ScheduleMain_UNIT,grd_ScheduleMain_LSTM_LIST,grd_ScheduleMain_LSTM_LIST_ENM,grd_ScheduleMain_COUR_INWON,grd_ScheduleMain_SP_LESS_CD_NM,grd_ScheduleMain_SP_LESS_CD_ENM,grd_ScheduleMain_MNG_LESS_NM,grd_ScheduleMain_MNG_LESS_ENM,grd_ScheduleMain_PROF_NM,grd_ScheduleMain_PROF_ENM,grd_ScheduleMain_BLDG_COUM,grd_ScheduleMain_BLDG_COUM_ENM,grd_ScheduleMain_PROG_YN,grd_ScheduleMain_OTSH_LIMT_YN,grd_ScheduleMain_DLES_COUR_PBT_YN,grd_ScheduleMain_ETC,grd_ScheduleMain_ETC_ENM
442,400312,교육방법및교육공학,Teaching Method and Instrumental Technology,,31001,교직,Teacher Training Course,2,화(3 ~ 4),Tue(3 ~ 4),40,교양대학,College of Liberal Arts,인문사회교양학부,School of Humanities and Social Sciences,김소영,"KIM, SOYOUNG",어의관-610,Eoui Hall(040)-610,보기,N,,교육학   교직,Pedagogy   Teacher Training Course
443,400316,교육역량과수행공학,Youth Development & Theories,,31001,교직,Teacher Training Course,2,목(2 ~ 3),Thu(2 ~ 3),40,교양대학,College of Liberal Arts,인문사회교양학부,School of Humanities and Social Sciences,한재범,한재범,어의관-610,Eoui Hall(040)-610,보기,N,,교육학   교직,Pedagogy   Teacher Training Course
444,400410,학교현장실습,School Teaching Practicum,,41001,교직,Teacher Training Course,2,금(2 ~ 5),Fri(2 ~ 5),40,교양대학,College of Liberal Arts,인문사회교양학부,School of Humanities and Social Sciences,신혜진,Shin HaeJin,어의관-316,Eoui Hall(040)-316,보기,N,,교육학   교직,Pedagogy   Teacher Training Course
445,400412,교직실무,Theories for Becoming Teachers,,41001,교직,Teacher Training Course,2,금(8 ~ 9),Fri(8 ~ 9),40,교양대학,College of Liberal Arts,인문사회교양학부,School of Humanities and Social Sciences,오춘식,오춘식,어의관-506,Eoui Hall(040)-506,보기,N,,교육학   교직,Pedagogy   Teacher Training Course
446,400413,특수교육학개론,Introduction to special Education,,31001,교직,Teacher Training Course,2,수(8 ~ 9),Wed(8 ~ 9),40,교양대학,College of Liberal Arts,인문사회교양학부,School of Humanities and Social Sciences,전현심,전현심,어의관-213,Eoui Hall(040)-213,보기,N,,교육학   교직,Pedagogy   Teacher Training Course
447,400414,교과교육론및실제,Subject Matter Planning & Practice,,31001,교직,Teacher Training Course,2,금(6 ~ 7),Fri(6 ~ 7),40,교양대학,College of Liberal Arts,인문사회교양학부,School of Humanities and Social Sciences,오춘식,오춘식,어의관-506,Eoui Hall(040)-506,보기,N,,교육학   교직,Pedagogy   Teacher Training Course
448,500001,공군군사학(1),Air Force Military Science(1),,31001,일선,General Electives,3,"화(5 ~ 8), 목(0 ~ 1)","Tue(5 ~ 8), Thu(0 ~ 1)",40,교양대학,College of Liberal Arts,융합교양학부,School of Convergence,황규장,황규장,학군단-308 학군단-308,R.O.T.C.(059)-308,보기,Y,,,
449,500003,공군군사학(3),Air Force Military Science(3),,41001,일선,General Electives,3,"화(5 ~ 8), 목(0 ~ 1)","Tue(5 ~ 8), Thu(0 ~ 1)",40,교양대학,College of Liberal Arts,융합교양학부,School of Convergence,조광춘,조광춘,학군단-109 학군단-109,R.O.T.C.(059)-109,보기,Y,,,
450,500100,국가안보론,National Security Studies,,31001,일선,General Electives,2,목(3 ~ 4),Thu(3 ~ 4),40,교양대학,College of Liberal Arts,융합교양학부,School of Convergence,전제용,전제용,어의관-310,Eoui Hall(040)-310,보기,N,,,
451,500100,국가안보론,National Security Studies,,31002,일선,General Electives,2,목(6 ~ 7),Thu(6 ~ 7),40,교양대학,College of Liberal Arts,융합교양학부,School of Convergence,김완태,김완태,어의관-506,Eoui Hall(040)-506,보기,N,,,
452,500110,전쟁사,History of Warfare,,31003,일선,General Electives,2,월(8 ~ 9),Mon(8 ~ 9),40,교양대학,College of Liberal Arts,융합교양학부,School of Convergence,이승재,이승재,어의관-309,Eoui Hall(040)-309,보기,N,,,
453,500110,전쟁사,History of Warfare,,31001,일선,General Electives,2,월(5 ~ 6),Mon(5 ~ 6),40,교양대학,College of Liberal Arts,융합교양학부,School of Convergence,안덕신,안덕신,어의관-311,Eoui Hall(040)-311,보기,N,,,
454,500110,전쟁사,History of Warfare,,31002,일선,General Electives,2,월(6 ~ 7),Mon(6 ~ 7),40,교양대학,College of Liberal Arts,융합교양학부,School of Convergence,이승재,이승재,어의관-309,Eoui Hall(040)-309,보기,N,,,
455,500200,북한학,North Korean Studies,,31002,일선,General Electives,2,수(6 ~ 7),Wed(6 ~ 7),40,교양대학,College of Liberal Arts,융합교양학부,School of Convergence,이승재,이승재,어의관-309,Eoui Hall(040)-309,보기,N,,,
456,500200,북한학,North Korean Studies,,31001,일선,General Electives,2,수(2 ~ 3),Wed(2 ~ 3),40,교양대학,College of Liberal Arts,융합교양학부,School of Convergence,이승재,이승재,어의관-309,Eoui Hall(040)-309,보기,N,,,
457,500200,북한학,North Korean Studies,,31003,일선,General Electives,2,수(8 ~ 9),Wed(8 ~ 9),40,교양대학,College of Liberal Arts,융합교양학부,School of Convergence,이승재,이승재,어의관-309,Eoui Hall(040)-309 (),보기,N,,,
458,500210,리더십,Leadership,,31001,일선,General Electives,2,수(2 ~ 3),Wed(2 ~ 3),40,교양대학,College of Liberal Arts,융합교양학부,School of Convergence,전제용,전제용,어의관-310,Eoui Hall(040)-310,보기,N,,,
459,500210,리더십,Leadership,,31002,일선,General Electives,2,수(8 ~ 9),Wed(8 ~ 9),40,교양대학,College of Liberal Arts,융합교양학부,School of Convergence,전제용,전제용,어의관-310,Eoui Hall(040)-310,보기,N,,,
460,500300,무기체계,Ballistic Protection System,,31001,일선,General Electives,2,수(3 ~ 4),Wed(3 ~ 4),40,교양대학,College of Liberal Arts,융합교양학부,School of Convergence,안덕신,안덕신,어의관-311,Eoui Hall(040)-311,보기,N,,,
461,500300,무기체계,Ballistic Protection System,,31002,일선,General Electives,2,수(6 ~ 7),Wed(6 ~ 7),40,교양대학,College of Liberal Arts,융합교양학부,School of Convergence,안덕신,안덕신,어의관-311,Eoui Hall(040)-311,보기,N,,,
462,500310,안보학(군사학),Security Studies (Military Science),,31001,일선,General Electives,2,"화(8 ~ 9), 목(1 ~ 2)","Tue(8 ~ 9), Thu(1 ~ 2)",40,교양대학,College of Liberal Arts,융합교양학부,School of Convergence,이봉재,이봉재,학군단-305 학군단-305,R.O.T.C.(059)-305,보기,Y,,,
463,500410,조직리더십(군사학),Organization Leadership (Military Science),,41001,일선,General Electives,2,"화(8 ~ 9), 목(1 ~ 2)","Tue(8 ~ 9), Thu(1 ~ 2)",40,교양대학,College of Liberal Arts,융합교양학부,School of Convergence,백원석,백원석,학군단-301 학군단-301,R.O.T.C.(059)-301,보기,Y,,,
464,500514,타대학이수과목(2),Completion of Other University Courses(2),,31001,일선,General Electives,3,,,999,교양대학,College of Liberal Arts,교양대학,College of Liberal Arts,,,,,,Y,,국내(해외)대학,Domestic (foreign) university
